RBD;c_COD_COM_RBD;DGV_RBD;NOM_RBD;COD_DEPE;COD_DEPE2;RURAL_RBD;LATITUD;LONGITUD;CONVENIO_PIE;PACE;MAT_TOTAL;MATRICULA;ESTADO_ESTAB;ORI_RELIGIOSA;ORI_OTRO_GLOSA;PAGO_MATRICULA;PAGO_MENSUAL
4006;16107;1;ESCUELA BASICA LIUCURA BAJO;2;1;1;-36.900551;-72.380547;1;0;37;1;1;3;;GRATUITO;GRATUITO
4008;16107;8;ESCUELA BASICA EL ARENAL;2;1;1;-36.86234433;-72.46426927;0;0;0;0;2;2;;GRATUITO;GRATUITO
4009;16107;6;ESCUELA BASICA PENABLANCA;2;1;1;-36.71537646;-72.56861319;0;0;0;0;2;2;;GRATUITO;GRATUITO
4011;16107;8;ESCUELA BASICA SANTA ANA DE CAIMACO;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4012;16107;6;ESCUELA BASICA CHANCAL;2;1;1;-36.91901514;-72.54304848;0;0;0;0;2;2;;GRATUITO;GRATUITO
4013;16107;4;ESCUELA BASICA EL CULBEN;2;1;1;-36.85020825;-72.41292253;0;0;0;0;2;9;;GRATUITO;SIN INFORMACION
4014;16107;2;ESCUELA BASICA TALCAMO;2;1;1;-36.87467406;-72.57712987;0;0;0;0;2;2;;GRATUITO;GRATUITO
4015;16107;0;ESCUELA BASICA HUENUCHEO;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4016;16107;9;ESCUELA BASICA PASO EL ROBLE;2;1;1;-36.772549;-72.436592;1;0;51;1;1;1;;GRATUITO;GRATUITO
4017;16206;7;ESCUELA BASICA MANUEL BAQUEDANO GONZALEZ;2;1;1;-36.70079;-72.600014;1;0;0;0;1;1;;GRATUITO;GRATUITO
4018;16107;5;ESCUELA BASICA VISTA BELLA;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4019;16107;3;ESCUELA BÁSICA LAGUNA AVENDAÑO;2;1;1;-36.752239;-72.47525;1;0;218;1;1;7;LAICO;GRATUITO;GRATUITO
4020;16107;7;;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4021;16107;5;PANTANILLO;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4022;8303;3;ESCUELA QUINEL;2;1;1;-36.923771;-72.495888;1;0;8;1;1;3;;GRATUITO;GRATUITO
4023;16107;1;ESCUELA BASICA SANTA ANA DEL BAUL;2;1;1;-36.84057779;-72.49740853;0;0;0;0;3;2;;GRATUITO;GRATUITO
4025;16206;8;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE VIRGINIO ARIAS;2;1;0;-36.605591;-72.539032;1;1;312;1;1;1;;GRATUITO;GRATUITO
4026;16206;6;ESCUELA BASICA NUEVA ALDEA;2;1;1;-36.656879;-72.455849;1;0;50;1;1;7;HERMANOS LAICOS;GRATUITO;GRATUITO
4027;16206;4;ESCUELA BASICA VEGAS DE CONCHA;2;1;1;-36.631859;-72.5336;1;0;83;1;1;7;CRISTIANA;GRATUITO;GRATUITO
4028;16206;2;ESC. BASICA EMILIA WERNER DE WOODERMANN;2;1;1;-36.65183877;-72.5949494;0;0;0;0;2;2;;GRATUITO;GRATUITO
4029;16206;0;ESCUELA BASICA SAN IGNACIO DE PALOMARES;2;1;1;-36.62331;-72.605423;1;0;109;1;1;1;;GRATUITO;GRATUITO
4030;16206;4;ESCUELA BASICA BLANCA ROSA GUZMAN REYES;2;1;1;-36.619499;-72.514153;1;0;12;1;1;1;;GRATUITO;GRATUITO
4031;16206;2;CARRIZALES;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4032;16205;0;LICEO BICENTENARIO DE EXCELENCIA NIBALDO SEPÚLVEDA FERNÁNDEZ;2;1;0;-36.527649;-72.429207;1;1;360;1;1;1;;GRATUITO;GRATUITO
4033;16205;9;ESCUELA LLAHUECUY;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4034;16205;7;ESCUELA LOMAS DE CHUDAL;2;1;1;-36.546478;-72.54641;1;0;132;1;1;1;;GRATUITO;GRATUITO
4035;16205;5;ESCUELA PANGUILEMU;2;1;1;-36.53381491;-72.48870871;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4036;16205;3;ESCUELA ORILLA ITATA;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4037;16205;1;ESCUELA MEMBRILLAR;2;1;1;-36.60638;-72.475304;1;0;2;1;1;1;;GRATUITO;GRATUITO
4039;16205;8;ESCUELA SAN FRANCISCO DE ASIS;2;1;1;-36.57304;-72.479507;1;0;16;1;1;7;RELIGION(CATOLICA O EVANGELICA);GRATUITO;GRATUITO
4040;16205;1;ESCUELA CUCHA URREJOLA;2;1;1;-36.586189;-72.48111;1;0;10;1;1;1;;GRATUITO;GRATUITO
4042;16205;8;ESCUELA TRANCOYAN;2;1;1;-36.51144643;-72.53260712;0;0;0;0;2;1;;GRATUITO;GRATUITO
4043;16205;6;COLEGIO NUESTRA SEÑORA DEL CARMEN;3;2;0;-36.527149;-72.428223;1;0;312;1;1;2;;GRATUITO;GRATUITO
4044;16205;4;ESCUELA PARTICULAR SANTA TERESITA;3;2;1;-36.49191391;-72.44702177;0;0;0;0;3;2;;GRATUITO;GRATUITO
4045;16205;2;ESCUELA PARTICULAR ALONSO DE ERCILLA;3;2;1;-36.60124106;-72.39070179;0;0;0;0;3;2;;GRATUITO;GRATUITO
4046;16205;0;ESCUELA PARTICULAR INMACULADO CORAZÓN DE MARÍA;3;2;1;-36.47046991;-72.52036959;0;0;0;0;3;2;;GRATUITO;GRATUITO
4047;16205;9;MARIA DE NAZARETH;3;2;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4048;16203;7;ESCUELA VILLA JESUS DE COELEMU;2;1;0;-36.492409;-72.702751;1;0;565;1;1;1;;GRATUITO;GRATUITO
4049;16203;5;LICEO BICENTENARIO DE EXCELENCIA DOMINGO ORTÍZ DE ROZAS;2;1;0;-36.492241;-72.702423;1;1;729;1;1;1;;GRATUITO;GRATUITO
4050;16203;9;ESCUELA MARIA TERESA MARCHANT CONTRERAS;2;1;0;-36.487801;-72.699623;1;0;444;1;1;1;;GRATUITO;GRATUITO
4051;16203;7;ESCUELA CLEMENTINA MAUREIRA ALMANZA;2;1;1;-36.578869;-72.761848;1;0;116;1;1;3;;GRATUITO;GRATUITO
4052;16203;5;ESCUELA GUARILIHUE ALTO;2;1;1;-36.575062;-72.694672;1;0;389;1;1;1;;GRATUITO;GRATUITO
4054;16203;1;ESCUELA MAGDALENA;2;1;1;-36.542671;-72.61618;0;0;3;1;1;2;;GRATUITO;GRATUITO
4056;16203;8;ESCUELA LA ERMITA;2;1;1;-36.51561765;-72.78546746;0;0;0;0;2;3;;GRATUITO;GRATUITO
4057;16203;6;ESCUELA GUARILIHUE BAJO;2;1;1;-36.55225699;-72.72265637;0;0;0;0;3;3;;GRATUITO;GRATUITO
4058;16203;4;ESCUELA HUARO;2;1;1;-36.592899;-72.723717;0;0;3;1;1;1;;GRATUITO;GRATUITO
4059;16203;2;ESCUELA FELIPE CUBILLOS SIGAL;2;1;1;-36.424839;-72.866257;1;0;61;1;1;3;;GRATUITO;GRATUITO
4060;16203;6;ESCUELA CARAVANCHEL;2;1;1;-36.53399391;-72.71662172;0;0;0;0;3;1;;GRATUITO;GRATUITO
4061;16206;4;ESCUELA BASICA AMERICA;2;1;1;-36.596771;-72.651527;1;0;53;1;1;1;;GRATUITO;GRATUITO
4062;16203;2;ESCUELA VEGAS DE ITATA;2;1;1;-36.40097;-72.850693;1;0;25;1;1;2;;GRATUITO;GRATUITO
4063;16203;0;ESCUELA BASICA VALLE LOS CASTANOS;2;1;1;-36.60377884;-72.6967926;0;0;0;0;1;3;;GRATUITO;GRATUITO
4064;16203;9;ESCUELA MEIPO;2;1;1;-36.40271;-72.789917;0;0;6;1;1;7;MIXTO;GRATUITO;GRATUITO
4065;16203;7;ESCUELA TOROICO;2;1;1;-36.47880292;-72.80618629;0;0;0;0;2;1;;GRATUITO;GRATUITO
4067;16203;3;ESCUELA SANTA FILOMENA;2;1;1;-36.495911;-72.797272;0;0;1;1;1;1;;GRATUITO;GRATUITO
4068;16203;1;ESCUELA BUENA FE DE TUBUL;2;1;1;-36.441059;-72.723839;0;0;3;1;1;1;;GRATUITO;GRATUITO
4070;16207;3;ESCUELA BASICA MAITENCO;2;1;1;-36.470329;-72.689781;1;0;72;1;1;1;;GRATUITO;GRATUITO
4071;16207;1;ESCUELA BÁSICA VALLE LONQUÉN;2;1;1;-36.432362;-72.669998;1;0;190;1;1;1;;GRATUITO;GRATUITO
4073;16207;8;ESCUELA BASICA MONTE OLIMPO;2;1;1;-36.494598;-72.593086;1;0;0;0;1;2;;GRATUITO;GRATUITO
4074;16207;6;ESCUELA BASICA TAUCO;2;1;1;-36.469719;-72.639267;1;0;3;1;1;2;;GRATUITO;GRATUITO
4075;16207;4;ESCUELA CERRO ALTO;2;1;1;-36.52992249;-72.58765411;0;0;0;0;1;1;;GRATUITO;GRATUITO
4076;16207;2;ESCUELA BASICA MINAS DE LEUQUE;2;1;1;-36.471939;-72.610588;1;0;47;1;1;3;;GRATUITO;GRATUITO
4077;16207;0;ESCUELA BASICA VILLA DENECAN;2;1;1;-36.49744;-72.663193;1;0;5;1;1;7;VALÓRICA;GRATUITO;GRATUITO
4078;16207;9;;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4079;16207;7;ESCUELA BASICA MATACO;2;1;1;-36.374989;-72.8507;1;0;3;1;1;1;;GRATUITO;GRATUITO
4080;16207;0;ESCUELA BASICA PUAHUN;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4081;16207;9;ESCUELA BASICA ANTIQUEREO;2;1;1;-36.449051;-72.522781;1;0;0;0;1;1;;GRATUITO;GRATUITO
4082;16207;7;;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4083;16207;5;ESCUELA PARTICULAR MARIA GORETTI;3;2;1;-36.45015434;-72.61125963;0;0;0;0;3;2;;GRATUITO;GRATUITO
4084;16202;3;LICEO POLIVALENTE DIEGO MISSENE BURGOS;2;1;0;-36.132309;-72.791428;1;1;213;1;1;1;;GRATUITO;GRATUITO
4085;16202;1;ESCUELA BASICA EL TOLLO;2;1;1;-36.164619;-72.700829;1;0;15;1;1;1;;GRATUITO;GRATUITO
4087;16202;8;ESCUELA BASICA BUCHUPUREO;2;1;0;-36.07407;-72.776993;1;0;142;1;1;2;;GRATUITO;GRATUITO
4088;16202;6;ESCUELA BASICA LA ANTENA;2;1;1;-36.102982;-72.74041;0;0;5;1;1;2;;GRATUITO;GRATUITO
4089;16202;4;ESCUELA BASICA LA ACHIRA;2;1;1;-36.21077;-72.794197;1;0;3;1;1;2;;GRATUITO;GRATUITO
4090;16202;8;ESCUELA BASICA COLMUYAO;2;1;1;-36.271751;-72.800713;1;0;9;1;1;2;;GRATUITO;GRATUITO
4091;16202;6;ESCUELA BASICA EL AVELLANAL;2;1;1;-36.259338;-72.742149;0;0;2;1;1;2;;GRATUITO;GRATUITO
4092;16202;4;ESCUELA BASICA LAS VERTIENTES;2;1;1;-36.067749;-72.708946;0;0;0;0;2;2;;GRATUITO;GRATUITO
4093;16202;2;ESCUELA BASICA LOS NEDANOS;2;1;1;-36.010551;-72.770653;0;0;2;1;1;2;;GRATUITO;GRATUITO
4094;16202;0;ESCUELA BASICA TAUCU;2;1;1;-36.169121;-72.806732;1;0;24;1;1;2;;GRATUITO;GRATUITO
4095;16202;9;ESCUELA BÁSICA MONTAÑA DE COPIHUES G 54-A;2;1;1;-36.045341;-72.686867;0;0;3;1;1;2;;GRATUITO;GRATUITO
4096;16202;7;ESCUELA BASICA QUILE;2;1;1;-36.037041;-72.710327;1;0;2;1;1;1;;GRATUITO;GRATUITO
4097;16202;5;ESCUELA BASICA LOS CORRALES;2;1;1;-36.06953;-72.654083;0;0;0;0;1;7;LAICA;GRATUITO;GRATUITO
4098;16202;3;LA LEONA;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4099;16202;1;MONTE DEL ZORRO;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4100;16202;9;ESCUELA BASICA MELA;2;1;1;-36.357498;-72.849159;0;0;2;1;1;2;;GRATUITO;GRATUITO
4101;16202;7;ESCUELA BASICA PULLAY;2;1;1;-36.03083;-72.775291;1;0;33;1;1;1;;GRATUITO;GRATUITO
4102;16201;5;LICEO BICENTENARIO DE EXCELENCIA CARLOS MONTANE CASTRO;2;1;0;-36.280659;-72.541573;1;1;607;1;1;1;;GRATUITO;GRATUITO
4103;16201;3;ESCUELA GRUMETE CORTES;2;1;0;-36.285118;-72.5429;1;0;316;1;1;1;;GRATUITO;GRATUITO
4104;16201;1;ESCUELA NUEVA AMERICA;2;1;0;-36.28233;-72.540871;1;0;501;1;1;1;;GRATUITO;GRATUITO
4106;16201;8;ESCUELA BASICA HORIZONTE;2;1;0;-36.28802109;-72.54409027;0;0;38;1;1;3;;GRATUITO;GRATUITO
4107;16201;6;ESCUELA BASICA SANTA CAROLINA;2;1;1;-36.22958;-72.599403;1;0;13;1;1;2;;GRATUITO;GRATUITO
4108;16201;4;ESCUELA BASICA LAS DELICIAS;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4109;16201;2;ESCUELA BASICA SANTA RITA DE LAS NIEVES;2;1;1;-36.38983947;-72.57302649;0;0;0;0;2;2;;GRATUITO;GRATUITO
4110;16201;6;ESCUELA BASICA CAJON EL MANZANO;2;1;1;-36.3376503;-72.60551453;0;0;0;0;1;2;;GRATUITO;GRATUITO
4111;16201;4;ESCUELA BASICA EL MONTE;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4112;16201;2;ESCUELA BASICA SANTA ELENA;2;1;1;-36.363491;-72.604424;1;0;25;1;1;1;;GRATUITO;GRATUITO
4113;16201;0;ESCUELA BASICA EL PAJONAL;2;1;1;-36.19364799;-72.56406949;0;0;0;0;3;2;;GRATUITO;GRATUITO
4114;16201;9;ESCUELA BASICA LOS TEMOS;2;1;1;-36.28893982;-72.6028386;0;0;0;0;2;2;;GRATUITO;GRATUITO
4115;16201;7;ESCUELA BASICA SANTA EFIGENIA;2;1;1;-36.36148453;-72.64630127;0;0;0;0;1;1;;GRATUITO;GRATUITO
4116;16201;5;ESCUELA BASICA EL CONCUYO;2;1;1;-36.31739;-72.551697;0;0;0;0;1;7;ESAS HORAS SE AGREGAN A UNA ASIGNATURA;GRATUITO;GRATUITO
4117;16201;3;ESCUELA BASICA SAN JUAN LA RAYA;2;1;1;-36.15721602;-72.5185294;0;0;0;0;2;1;;GRATUITO;GRATUITO
4118;16201;1;ESCUELA BASICA ALTO DE PIEDRA;2;1;1;-36.13248062;-72.57359314;0;0;0;0;1;7;NINGUNA;GRATUITO;GRATUITO
4120;16201;3;ESCUELA BASICA LOS REMATES;2;1;1;-36.21326828;-72.49581146;0;0;0;0;1;7;NINGUNA;GRATUITO;GRATUITO
4121;16201;1;ESCUELA BASICA EL SOL;2;1;1;-36.14136887;-72.65131378;0;0;0;0;1;2;;GRATUITO;GRATUITO
4123;16201;8;ESCUELA BASICA SANTA MERCEDES;2;1;1;-36.29822399;-72.62177658;0;0;0;0;2;1;;GRATUITO;GRATUITO
4124;16204;6;LICEO BICENTENARIO DE EXCELENCIA ARTURO PRAT CHACON;2;1;0;-36.397839;-72.399368;1;1;264;1;1;1;;GRATUITO;GRATUITO
4125;16204;4;ESCUELA ROSARIO CHACON BARRIOS;2;1;1;-36.446362;-72.398827;1;0;51;1;1;2;;GRATUITO;GRATUITO
4126;16204;2;ESCUELA BASICA PICHIMAVIDA;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4127;16204;0;;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4128;16204;9;ESCUELA BASICA DE RELOCA;2;1;1;-36.438061;-72.466652;1;0;13;1;1;7;RELIGIÓN UNIVERSAL;GRATUITO;GRATUITO
4129;16204;7;ESCUELA PROF.JOSE GMO.CARRASCO H.;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4130;16204;0;ESCUELA BASICA EL RINCON;2;1;1;-36.334671;-72.408218;1;0;55;1;1;1;;GRATUITO;GRATUITO
4131;16204;9;ESCUELA DOCTOR DAVID BENAVENTE SEPÚLVEDA;2;1;1;-36.352989;-72.513351;1;0;20;1;1;1;;GRATUITO;GRATUITO
4132;16204;7;ESCUELA PROFESORA MARIA ELENA VALDES P.;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4133;16204;5;ESCUELA ALIPIA ACEVEDO;2;1;1;-36.416321;-72.514603;1;0;14;1;1;7;RELIGIÓN UNIVERSAL;GRATUITO;GRATUITO
4134;16204;3;ESCUELA BASICA TALHUAN;2;1;1;-36.276218;-72.320808;1;0;35;1;1;7;IMPARTE RELIGIÓN;GRATUITO;GRATUITO
4135;16204;1;ESCUELA BÁSICA QUITRIPÍN;2;1;1;-36.37162288;-72.47441335;0;0;0;0;2;7;CRISTIANA;GRATUITO;GRATUITO
4137;16204;8;ESCUELA MANUEL AVILA CARRASCO;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4138;16204;6;ESCUELA BASICA LAS HIGUIERAS;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4139;16204;4;ESCUELA PARTICULAR ADVENTISTA QUIRAO;3;2;1;-36.40575;-72.486076;1;0;73;1;1;7;CONFESIONAL - ADVENTISTA;GRATUITO;GRATUITO
4140;16305;8;LICEO BICENTENARIO DE EXCELENCIA POLIVALENTE SAN NICOLÁS;2;1;0;-36.503925;-72.218536;1;1;2536;1;1;1;;GRATUITO;GRATUITO
4141;16305;6;LICEO BICENTENARIO DE EXCELENCIA TÉCNICO PUENTE ÑUBLE;2;1;1;-36.540588;-72.085838;1;1;516;1;1;1;;GRATUITO;GRATUITO
4142;16301;4;ESCUELA LA MERCED;6;5;1;-36.419411;-72.050697;1;0;20;1;1;1;;GRATUITO;GRATUITO
4143;16305;2;ESCUELA BASICA SAN PEDRO LILAHUE;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4144;16305;0;ESCUELA BASICA HUAMPULI;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4145;16305;9;HUAIHUE;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4146;16305;7;ESCUELA BASICA LA LOMA;2;1;1;-36.511879;-72.119652;1;0;172;1;1;1;;GRATUITO;GRATUITO
4147;16305;5;ESCUELA BASICA COIPIN;2;1;1;-36.39099924;-72.30459289;0;0;0;0;3;1;;GRATUITO;GRATUITO
4148;16305;3;ESCUELA BASICA PENA SANTA ROSA;2;1;1;-36.43491;-72.129478;0;0;0;0;1;7;LENGUAJE Y COMUNICACION;GRATUITO;GRATUITO
4149;16305;1;ESCUELA BASICA TOTORAL;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4150;16305;5;ESCUELA BASICA PIEDRA LISA;2;1;1;-36.427959;-72.157967;0;0;0;0;1;1;;GRATUITO;GRATUITO
4151;16305;3;ESCUELA BASICA PUYAMAVIDA;2;1;1;-36.35372658;-72.28186049;0;0;0;0;3;1;;GRATUITO;GRATUITO
4152;16305;1;ESCUELA BASICA PANGUILEMU SUR;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4154;16305;8;ESCUELA BASICA LAJUELAS;2;1;1;-36.467339;-72.312553;1;0;47;1;1;1;;GRATUITO;GRATUITO
4155;16305;6;ESCUELA BASICA DADINCO;2;1;1;-36.5299;-72.179497;1;0;43;1;1;7;IMPARTE TALLER DE VALORES Y FORMACIÓN CIUDADANA;GRATUITO;GRATUITO
4156;16305;4;ESCUELA BASICA LLEQUEN;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4157;16305;2;ESCUELA BASICA TRILICO;2;1;1;-36.39772408;-72.12283467;0;0;0;0;2;1;;GRATUITO;GRATUITO
4158;16305;0;ESCUELA BASICA MONTELEON;2;1;1;-36.504829;-72.098961;1;0;145;1;1;1;;GRATUITO;GRATUITO
4159;16305;9;;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4160;8301;2;LICEO COMERCIAL CAMILO HENRIQUEZ;3;2;0;-37.46563;-72.367432;1;0;1327;1;1;1;;GRATUITO;GRATUITO
4161;8301;0;ESCUELA ADULTOS BIO-BIO;2;1;0;-37.4812092;-72.3557199;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4162;8301;9;LICEO COMERCIAL DIEGO PORTALES PALAZUELO;2;1;0;-37.471207;-72.351662;1;0;1495;1;1;1;;GRATUITO;GRATUITO
4163;8301;7;LICEO BICENTENARIO LOS ÁNGELES;2;1;0;-37.472881;-72.344063;1;0;1447;1;1;7;RELIGION CATÓLICA, EVANGÉLICA Y NO OPTA.;GRATUITO;GRATUITO
4164;8301;5;LICEO COEDUCACIONAL SANTA MARÍA DE LOS ÁNGELES;2;1;0;-37.473179;-72.352127;1;0;1221;1;1;7;LAICO;GRATUITO;GRATUITO
4165;8301;3;LICEO INDUSTRIAL SAMUEL VIVANCO PARADA;2;1;0;-37.46981;-72.364731;1;1;796;1;1;1;;GRATUITO;GRATUITO
4166;8301;1;LICEO TECNICO BICENTENARIO JUANITA FERNANDEZ SOLAR;2;1;0;-37.468491;-72.364929;1;0;864;1;1;1;;GRATUITO;GRATUITO
4168;8301;8;ESCUELA GENERAL BERNARDO O HIGGINS;2;1;0;-37.46093;-72.362846;1;0;111;1;1;1;;GRATUITO;GRATUITO
4169;8301;6;ESCUELA ESPANA;2;1;0;-37.474152;-72.353027;1;0;691;1;1;7;LAICA;GRATUITO;GRATUITO
4171;8301;8;ESCUELA COLONIA ARABE;2;1;0;-37.4627;-72.357224;1;0;224;1;1;7;LAICA;GRATUITO;GRATUITO
4172;8301;6;ESCUELA GENERAL JOSE DE SAN MARTIN;2;1;0;-37.46674;-72.355003;1;0;210;1;1;7;CATOLICA Y EVANGELICA;GRATUITO;GRATUITO
4173;8301;4;ESCUELA BLANCO ENCALADA;2;1;0;-37.47366;-72.357437;1;0;286;1;1;1;;GRATUITO;GRATUITO
4174;8301;2;ESCUELA HOGAR NIEVES VASQUEZ PALACIOS;2;1;0;-37.44347;-72.330093;1;0;308;1;1;1;;GRATUITO;GRATUITO
4175;8301;0;ESCUELA THOMAS JEFFERSON;2;1;0;-37.456478;-72.348907;1;0;339;1;1;7;CATOLICA  Y EVANGELICA;GRATUITO;GRATUITO
4176;8301;9;ESCUELA JOSE MANSO DE VELASCO;2;1;0;-37.47258;-72.347;1;0;344;1;1;1;;GRATUITO;GRATUITO
4177;8301;7;ESCUELA CLARA REBOLLEDO DE GODOY;2;1;0;-37.455971;-72.344612;1;0;44;1;1;1;;GRATUITO;GRATUITO
4178;8301;5;;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4179;8301;3;ESCUELA PEDRO RUIZ ALDEA;2;1;0;-37.470051;-72.352058;1;0;486;1;1;1;;GRATUITO;GRATUITO
4180;8301;7;ESCUELA ARTURO ALESSANDRI PALMA;2;1;0;-37.492279;-72.327271;1;0;521;1;1;1;;GRATUITO;GRATUITO
4181;8301;5;ESCUELA BASICA REPUBLICA DE ISRAEL;2;1;0;-37.461849;-72.342613;1;0;217;1;1;1;;GRATUITO;GRATUITO
4182;8301;3;ESCUELA PARVULARIA;2;1;0;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4183;8301;1;ESCUELA BASICA 21 DE MAYO;2;1;0;-37.487228;-72.346764;1;0;143;1;1;1;;GRATUITO;GRATUITO
4185;8301;8;ESCUELA ISLA DE LAJA;2;1;0;-37.463249;-72.364838;1;0;354;1;1;1;;GRATUITO;GRATUITO
4186;8301;6;ESCUELA BASICA REPUBLICA DE ALEMANIA;2;1;0;-37.482491;-72.356987;1;0;258;1;1;1;;GRATUITO;GRATUITO
4187;8301;4;ESCUELA BÁSICA ESPERANZA;2;1;0;-37.47222137;-72.34972382;0;0;127;1;1;1;;GRATUITO;GRATUITO
4188;8301;2;ESCUELA REPUBLICA DE GRECIA;2;1;0;-37.4674;-72.34565;1;0;43;1;1;2;;GRATUITO;GRATUITO
4189;8301;0;ESCUELA BASICA 11 DE SEPTIEMBRE;2;1;0;-37.47007;-72.367569;1;0;156;1;1;1;;GRATUITO;GRATUITO
4190;8301;4;LICEO SANTA FE;2;1;1;-37.466728;-72.579788;1;1;657;1;1;1;;GRATUITO;GRATUITO
4191;8301;2;ESCUELA BASICA SANTA CLARA DE CHACAYAL;2;1;1;-37.429089;-72.136253;1;0;219;1;1;2;;GRATUITO;GRATUITO
4192;8301;0;ESCUELA DARIO BARRUETO MOLINET;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4193;8301;9;ESCUELA BASICA LOS MOLINOS;2;1;1;-37.26268;-72.184174;1;0;30;1;1;2;;GRATUITO;GRATUITO
4194;8301;7;ESCUELA BASICA LA QUEBRADA;2;1;1;-37.301208;-72.215317;1;0;112;1;1;7;LAICA;GRATUITO;GRATUITO
4195;8301;5;LICEO AGROINDUSTRIAL LLANO BLANCO;2;1;1;-37.56366;-72.179413;1;1;378;1;1;1;;GRATUITO;GRATUITO
4196;8301;3;ESCUELA BASICA LA MONTANA SANTA FE;2;1;1;;;0;0;0;0;2;9;;SIN INFORMACION;SIN INFORMACION
4197;8301;1;ESCUELA CORONEL GUILLERMO MARIN CARMONA;2;1;1;-37.49984;-72.405098;1;0;185;1;1;1;;GRATUITO;GRATUITO
4199;8301;8;ESCUELA BASICA LA AGUADA DE CUEL;2;1;1;-37.547482;-72.542908;1;0;153;1;1;1;;GRATUITO;GRATUITO
4200;8301;5;ESCUELA BASICA VIRQUENCO;2;1;1;-37.468029;-72.500038;1;0;233;1;1;1;;GRATUITO;GRATUITO
4201;8301;3;ESCUELA BÁSICA HITILHUE;2;1;1;-37.595131;-72.276901;1;0;215;1;1;1;;GRATUITO;GRATUITO
4202;8301;1;ESCUELA BASICA LOS TRONCOS;2;1;1;-37.27676;-72.427238;1;0;13;1;1;7;LAICO;GRATUITO;GRATUITO
4204;8301;8;ESCUELA BASICA MILLANTU;2;1;1;-37.3978;-72.621193;1;0;190;1;1;7;CATÓLICA Y EVANGÉLICA;GRATUITO;GRATUITO
4205;8301;6;ESCUELA DIEGO PORTALES PALAZUELOS;2;1;1;-37.488461;-72.214211;1;0;311;1;1;1;;GRATUITO;GRATUITO
4206;8301;4;ESCUELA BASICA LA PURISIMA;2;1;1;-37.32092938;-72.26367791;0;0;0;0;2;9;;GRATUITO;SIN INFORMACION
4207;8301;2;ESCUELA BÁSICA LA RINCONADA DEL SALTO;2;1;1;-37.217621;-72.353157;1;0;158;1;1;1;;GRATUITO;GRATUITO
4208;8301;0;ESCUELA BASICA LA ESMERALDA;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4209;8301;9;ESCUELA BASICA LAS HORTENSIAS;2;1;1;;;0;0;0;0;3;9;;SIN INFORMACION;SIN INFORMACION
4210;8301;2;ESCUELA BASICA COYANCO;2;1;1;-37.494621;-72.533577;1;0;31;1;1;7;LAICA;GRATUITO;GRATUITO
